ID,Name,Designer,Link,Description,Image,Materials,Code,Width,Depth,Height,Seat Height
125,E63,Umberto Riva,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/e63/,"The design for this lamp dates back to 1963, and today it is reissued with the name E63. This alphanumeric code is a reflection of the intellectual",https://www.tacchini.it/wp-content/uploads/2017/12/E63.svg,Chromed structure:; Painted structure:; Transparent light bulb E14 LED 5w 2700k included. Schuko plug.,Cod.,63,17,21,7.0
126,Sophia,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/sophia/,"A small sphere of light, which almost looks like a pearl still enclosed in its shell, dazzles with absolute purity. Ceramic and opal glass are dressed in",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Sophia-01.svg,Structure,Cod.,50,38,50,
127,Miss Pack,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/miss-pack/,"The Miss Pack lamp is also a product of the studio of Alvino Bagni, Florentine artisan and ceramist. A lamp inspired by motorcycle helmets but crafted",https://www.tacchini.it/wp-content/uploads/2018/05/MissPack.svg,"Glazed ceramic, produceds with a plaster mold.; It is baked twice, the first one at 1050°, to harden ceramic, and the second one at 970° to dry the painting.; Mirror head bulb LED 2700k 4W. Two poles plug.; Finishes:",Cod.,28,28,25,23.0
128,Gunta,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/gunta/,"An ethereal and floating sculpture that transforms matter into a design tool. A warm and suffused glow that divides the space, but at the same time unites",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Gunta-01.svg,Base:,Cod.,1,182,45,163.0
128,Gunta,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/gunta/,"An ethereal and floating sculpture that transforms matter into a design tool. A warm and suffused glow that divides the space, but at the same time unites",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Gunta-01.svg,Base:,Cod.,2,138,42,125.0
129,Leise,Salem van der Swaagh,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/leise/,"In German, “leise” means silent. Inspired by the warmth and quiet that tapestries have given to interior spaces for centuries, Salem van der Swaagh",https://www.tacchini.it/wp-content/uploads/2024/04/Tacchini-Leise.svg,,Cod.,1,100,13,143.0
130,Jacob,Salem van der Swaagh,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/jacob/,"Casual, rhythmic, intense nuances. The Jacob rug is inspired by two motifs very dear to the designer: the spotted fleece of the Jacob sheep – an ancient",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Kuschel.svg,Natural wool rug with handwoven and hand-knotted threads;; Available in white and caramel.; Fringe of the same material.,Cod.,300250,300,400,
131,Kuschel,Salem van der Swaagh,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/kuschel/,"Kuschel writes a love letter to wool. It says that weaving can become a means of communicating and connecting with the surrounding environment, a",https://www.tacchini.it/wp-content/uploads/2023/04/Tacchini-Kuschel.svg,Colors,Cod.,3,4,300,400.0
132,Anni,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/anni/,"Natural tones intertwine with different motifs, leaving room for small colored details that catch the eye with distant Bauhaus references. Contrasts of",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Anni-01.svg,Decor:,Cod.,3,4,300,400.0
132,Anni,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/anni/,"Natural tones intertwine with different motifs, leaving room for small colored details that catch the eye with distant Bauhaus references. Contrasts of",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Anni-01.svg,Decor:,Cod.,3,4,300,400.0
132,Anni,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/anni/,"Natural tones intertwine with different motifs, leaving room for small colored details that catch the eye with distant Bauhaus references. Contrasts of",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Anni-01.svg,Decor:,Cod.,17,24,170,240.0
133,Narciso,Umberto Riva,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/narciso/,Tacchini Edizioni expands its collection of designer rugs with a new creation from Umberto Riva: Narciso. It draws inspiration from the picture of the,https://www.tacchini.it/wp-content/uploads/2019/07/Narciso.svg,"Fleece 100% Himalayan wool, cotton weave. Handmade with loom in Nepal (Handknotted technique).; 125.000 knots/sqm.",Cod.,23,3,300,230.0
134,Rituale,Umberto Riva,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/rituale/,"A year after the re-edition of the E63 lamp, Tacchini Edizioni rediscovers the more private side of Umberto Riva. Known as an architect and designer, Riva",https://www.tacchini.it/wp-content/uploads/2018/05/Rituale.svg,"Fleece 100% Himalayan wool, cotton weave. Handmade with loom in Nepal (Handknotted technique).; 125.000 knots/sqm.",Cod.,23,3,300,230.0
135,Aqua Regis,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/aqua-regis/,The Aqua Regis amphora takes its name from the famous liquid named by alchemists for its ability to dissolve gold. Thrown on a potter’s wheel and made of,https://www.tacchini.it/wp-content/uploads/2020/12/AquaRegis-01.svg,,Cod.,35,16,23,35.0
136,Bubble,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/bubble/,"Alvino Bagni was a great artisan and Florentine ceramist. His studio, opened in 1946 in Lastra a Signa in the province of Florence, wrote the history of",https://www.tacchini.it/wp-content/uploads/2018/05/EBUB24.svg,"Realized in glazed ceramic, with the turning process by hand. So each piece could be differ a little bit from all others. This is not a defect but a particular feature of artisan products. It is baked twice, the first one at 1050°C, to harden ceramic, and the second one at 970°C to dry the painting.; Hand Made in Italy; Finishes EBUB24:; Finishes EBUB28; Finishes EBUB32",Cod.,24,20,24,
136,Bubble,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/bubble/,"Alvino Bagni was a great artisan and Florentine ceramist. His studio, opened in 1946 in Lastra a Signa in the province of Florence, wrote the history of",https://www.tacchini.it/wp-content/uploads/2018/05/EBUB24.svg,"Realized in glazed ceramic, with the turning process by hand. So each piece could be differ a little bit from all others. This is not a defect but a particular feature of artisan products. It is baked twice, the first one at 1050°C, to harden ceramic, and the second one at 970°C to dry the painting.; Hand Made in Italy; Finishes EBUB24:; Finishes EBUB28; Finishes EBUB32",Cod.,28,24,28,
136,Bubble,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/bubble/,"Alvino Bagni was a great artisan and Florentine ceramist. His studio, opened in 1946 in Lastra a Signa in the province of Florence, wrote the history of",https://www.tacchini.it/wp-content/uploads/2018/05/EBUB24.svg,"Realized in glazed ceramic, with the turning process by hand. So each piece could be differ a little bit from all others. This is not a defect but a particular feature of artisan products. It is baked twice, the first one at 1050°C, to harden ceramic, and the second one at 970°C to dry the painting.; Hand Made in Italy; Finishes EBUB24:; Finishes EBUB28; Finishes EBUB32",Cod.,32,28,32,
137,"Friedl, Lucie and Marlene",Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/friedl-lucie-and-marlene/,"Archetypes, lines and geometries come together. Colors and tactile sensations take shape. Studiopepe delivers poor materials and ancient workmanship to",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Friedl-01.svg,,Cod.,30,14,30,
137,"Friedl, Lucie and Marlene",Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/friedl-lucie-and-marlene/,"Archetypes, lines and geometries come together. Colors and tactile sensations take shape. Studiopepe delivers poor materials and ancient workmanship to",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Friedl-01.svg,,Cod.,26,26,10,26.0
137,"Friedl, Lucie and Marlene",Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/friedl-lucie-and-marlene/,"Archetypes, lines and geometries come together. Colors and tactile sensations take shape. Studiopepe delivers poor materials and ancient workmanship to",https://www.tacchini.it/wp-content/uploads/2022/06/Tacchini-Friedl-01.svg,,Cod.,40,18,18,40.0
138,Mantiqueira,Domingos Tótora,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/mantiqueira/,"These inspired creations lie midway between art and design, defying definition. The new Mantiqueira by Domingos Tótora for Tacchini Edizioni are an",https://www.tacchini.it/wp-content/uploads/2019/07/Mantiqueira-Brown.svg,,BrownCod.,49,9,49,50.0
138,Mantiqueira,Domingos Tótora,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/mantiqueira/,"These inspired creations lie midway between art and design, defying definition. The new Mantiqueira by Domingos Tótora for Tacchini Edizioni are an",https://www.tacchini.it/wp-content/uploads/2019/07/Mantiqueira-Brown.svg,,BlackCod.,40,16,23,40.0
138,Mantiqueira,Domingos Tótora,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/mantiqueira/,"These inspired creations lie midway between art and design, defying definition. The new Mantiqueira by Domingos Tótora for Tacchini Edizioni are an",https://www.tacchini.it/wp-content/uploads/2019/07/Mantiqueira-Brown.svg,,RedCod.,25,23,23,25.0
138,Mantiqueira,Domingos Tótora,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/mantiqueira/,"These inspired creations lie midway between art and design, defying definition. The new Mantiqueira by Domingos Tótora for Tacchini Edizioni are an",https://www.tacchini.it/wp-content/uploads/2019/07/Mantiqueira-Brown.svg,,BeigeCod.,35,50,50,35.0
139,Pablo & Dora,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/pablo-dora/,"The cubist Pablo and Dora vases are a tribute to Pablo Picasso and Dora Maar, his companion and muse. Crafted using the coil pottery technique, the brown",https://www.tacchini.it/wp-content/uploads/2020/12/Dora.svg,,Cod.,51,30,27,51.0
139,Pablo & Dora,Studiopepe,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/pablo-dora/,"The cubist Pablo and Dora vases are a tribute to Pablo Picasso and Dora Maar, his companion and muse. Crafted using the coil pottery technique, the brown",https://www.tacchini.it/wp-content/uploads/2020/12/Dora.svg,,Cod.,51,30,25,5.0
140,Pi-Dou,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/pi-dou/,"Pi-Dou is the re-edition of the eponymous vase created by Florentine ceramist Alvino Bagni, who designed it shortly after visiting the Pompidou Centre in",https://www.tacchini.it/wp-content/uploads/2018/05/EPIDL.svg,"For platinum and bronze version; Realized in glazed ceramic, produced with a plaster mold.; It is baked three times, the first one at 1050°C, to harden ceramic, the second one at 970°C to dry the painting and after the second firing, Pi-Dou vases are hand-glazed with a brush with metals like Platinum and Bronze, and finally they are baked for the third time at 720°C, to fix metals.; For color version; Realized in glazed ceramic, produced with a plaster mold.; It is baked twice, the first one at 1050°C, to harden ceramic, the second one at 970°C to dry the painting.",Cod.,25,8,30,
140,Pi-Dou,Alvino Bagni,https://www.tacchini.it/en/https://www.tacchini.it/en/tacchiniedizioni/pi-dou/,"Pi-Dou is the re-edition of the eponymous vase created by Florentine ceramist Alvino Bagni, who designed it shortly after visiting the Pompidou Centre in",https://www.tacchini.it/wp-content/uploads/2018/05/EPIDL.svg,"For platinum and bronze version; Realized in glazed ceramic, produced with a plaster mold.; It is baked three times, the first one at 1050°C, to harden ceramic, the second one at 970°C to dry the painting and after the second firing, Pi-Dou vases are hand-glazed with a brush with metals like Platinum and Bronze, and finally they are baked for the third time at 720°C, to fix metals.; For color version; Realized in glazed ceramic, produced with a plaster mold.; It is baked twice, the first one at 1050°C, to harden ceramic, the second one at 970°C to dry the painting.",Cod.,30,8,26,
